id,title,organization,prefecture,category,label_category,salary2,monthly_salary_yen,work_day,neccessary_capacity,support_system,other,work_location,people_number,application_period,detail_url
69402,【令和8年10月から活動開始】あなたの目線で「住みたいまち」を一緒につくりませんか？,秋田県 大仙市,秋田県,"地域づくり,その他",協力隊,20万円以上,227000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり","未経験者歓迎,副業/兼業可能","大仙市役所企画部 移住定住促進課
（秋田県大仙市大曲花園町1番1号）",1名,2026-05-28 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69402
66252,【高知県四万十町】魅力あふれる施設を目指す！イベント企画やSNS発信！,高知県 四万十町,高知県,"観光,地域づくり,その他",協力隊,20万円以上,206000,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","学生歓迎,未経験者歓迎,副業/兼業可能","〈勤務地〉
　四万十町役場本庁 窪川地域（四万十町琴平町16番17号）

〈活動地〉
　四万十町全域、高知県全域、主要都市",１名,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/66252
69278,【大分県南部振興局】自然と文化が息づく佐伯で地域を元気に！地域おこし協力隊募集,大分県,大分県,"観光,地域づくり",協力隊,10万円～20万円未満,185120,週3～4日,あり,活動中の住居に関する支援あり,,大分県南部振興局（佐伯市長島町１－２－１）,１名,2026-06-08 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69278
69273,【大分県東部振興局】地域の未来を一緒に育てる地域おこし協力隊募集,大分県,大分県,"観光,地域づくり",協力隊,10万円～20万円未満,185120,週3～4日,あり,活動中の住居に関する支援あり,,大分県東部振興局（国東市国東町安国寺786-1）,１名,2026-06-08 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69273
69419,地域観光素材を滞在コンテンツとして再構築し、持続可能な地域を目指す。,熊本県 上天草市,熊本県,観光,協力隊,20万円以上,291000,週5日以上,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",,藍の村観光株式会社（リゾラザバード等）,1人,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69419
64708,【高知県馬路村】ゆず栽培~暮らしとシゴトを風の中で過ごす~ オーガニックビレッジ宣言の馬路村！,高知県 馬路村,高知県,"農林水産・産業,地域づくり","協力隊,インターン",20万円以上,180000,週5日以上,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり","未経験者歓迎,副業/兼業可能",馬路村馬路地区,若干名,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/64708
69407,【静岡県島田市】観光地域おこし協力隊を募集します！,静岡県 島田市,静岡県,"観光,地域づくり",協力隊,20万円以上,291000,不定期または応相談,あり,,,"島田市全域
※活動拠点はTOURIST INFORMATION おおいなび（島田市竹下62番地）",１名,2026-05-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69407
64652,【岩手県西和賀町】地域の特産品・魅力を売り込む「地域商社ディレクター」 を募集します！,岩手県 西和賀町,岩手県,"農林水産・産業,観光",協力隊,20万円以上,202000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり,その他特別の支援制度あり","未経験者歓迎,副業/兼業可能",株式会社西和賀産業公社,１名,2026-06-04 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/64652
68372,【山形県天童市】天童の観光資源を活用した観光プロモーション☖,山形県 天童市,山形県,"観光,その他",協力隊,20万円以上,229149,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり",副業/兼業可能,天童市役所経済部商工観光課及び市内,１名,2026-06-15 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68372
40698,つないでつくる地域の未来。地域づくりコーディネーター募集,新潟県 新発田市,新潟県,地域づくり,協力隊,20万円以上,211324,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",,新発田市全域,２名,2025-03-24 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/40698
55608,【令和８年度採用３名募集‼】独立就農型、雇用就農型、選択できます‼農業未経験からでも就農しています‼,茨城県 城里町,茨城県,農林水産・産業,協力隊,20万円以上,259000,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能","城里町内
※イベント等への参加の場合は、町外での活動もあります。","３名
○野菜、果樹（ナシ、ブドウ）、繁殖和牛など幅広い範囲で募集します。
【雇用就農型】
果樹（ナシ・モモ）または、有機野菜（ニンジン・葉物野菜等）で募集します。
《共通》
お一人でも、ご夫婦でも応募できます。
【独立就農型】【雇用就農型】希望がある場合は、応募用紙に記載してください。",2026-01-05 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/55608
58227,【宮城県大和町】大和町地域おこし協力隊を募集します！！あなたのやりたいこと、得意なことで、大和町を一緒に盛り上げる活動をしてみませんか？【フリーミッション型】,宮城県 大和町,宮城県,"農林水産・産業,環境,観光,教育,地域づくり,空き家",協力隊,20万円以上,290000,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり",,大和町全域,１名,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/58227
69093,【島根県江津（ごうつ）市】地域のGXの取組みを支援する法人を設立します,島根県 江津市,島根県,"環境,地域づくり",協力隊,20万円以上,206671,週3～4日,あり,"活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動終了後の定住定着に向けた支援あり","未経験者歓迎,副業/兼業可能",島根県江津市,1人,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69093
69385,地域農業の担い手としての町農林振興公社運営支援募集します！,鳥取県 日野町,鳥取県,農林水産・産業,協力隊,10万円～20万円未満,183500,週5日以上,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり","未経験者歓迎,副業/兼業可能",一般財団法人 日野町農林振興公社,１名,2026-06-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/69385
66382,周防大島町地域おこし協力隊員（農業振興）を募集します！,山口県 周防大島町,山口県,農林水産・産業,協力隊,20万円以上,204080,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,活動終了後の定住定着に向けた支援あり,起業に関する支援あり",,周防大島町（業務により町外での活動もあります。）,２名,2026-05-22 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/66382
68675,【岡山市】農業の現場から、人と地域をつなぐ　建部町吉田地区　地域おこし協力隊募集！,岡山県 岡山市,岡山県,"農林水産・産業,地域づくり",協力隊,20万円以上,291600,週3～4日,,,,岡山市北区建部町吉田,1人,2026-03-18 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/68675
60804,【専門知識不要】脱炭素の最前線で「環境価値」をブランド化！脱炭素ブランドプロモーター募集！,栃木県 那須塩原市,栃木県,"環境,地域づくり",協力隊,10万円～20万円未満,60000,週3～4日,あり,"活動中の住居に関する支援あり,活動中の備品･消耗品に関する支援あり,活動中の移動手段に関する支援あり,活動に関する研修制度あり,起業に関する支援あり",,"那須塩原市役所　環境戦略部　カーボンニュートラル課ほか
（栃木県那須塩原市共墾社１０８番地２）",１名,2026-02-01 00:00,https://www.iju-join.jp/cgi-bin/recruit.php/9/detail/60804
